"TeamName","PositionText","PlayedPositionsRaw","Height","Weight","FirstName","LastName","DateOfBirth","Ranking","PositionShort","PositionLong","Name","Age","GameStarted","SubOn","SubOff","Yellow","SecondYellow","Red","Goals","Assists","TotalPasses","AccuratePasses","AerialWon","AerialLost","TotalTackles","Interceptions","Fouls","OffsidesWon","TotalClearances","WasDribbled","TotalShots","ShotsOnTarget","ShotsBlocked","OwnGoals","KeyPasses","Dribbles","WasFouled","Offsides","Dispossesed","Turnovers","TotalCrosses","AccurateCrosses","TotalLongBalls","AccurateLongBalls","TotalThroughBalls","AccurateThroughBalls"
"Portugal","Defensa","-DC-",183,80,"Ricardo Miguel","Moreira da Costa",1981-05-15 19:00:00,8,"D(C)","Defender (Center)","Ricardo Costa",33,1,1,0,0,0,0,0,0,70,65,2,3,2,1,3,0,5,0,0,0,3,0,1,0,2,0,0,0,0,0,8,7,0,0
"Portugal","Arquero","-GK-",180,80,"Antonio Alberto","Bastos Pimparel",1982-04-30 19:00:00,9,"GK","Goalkeeper","Beto",32,2,0,1,0,0,0,0,0,37,27,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,0,0
"Portugal","Mediocampo","-MC-",180,78,"Rubén","Amorim",1985-01-26 19:00:00,10,"M(C)","Midfielder (Center)","Rubén Amorim",29,1,0,0,0,0,0,0,0,37,32,0,1,1,0,2,0,3,1,1,0,0,0,1,1,1,0,2,1,1,0,4,3,0,0
"Portugal","Mediocampo","-DL-DR-",185,71,"André","Almeida",1990-09-09 19:00:00,11,"D(LR)","Defender (Left, Right)","André Almeida",23,1,1,1,0,0,0,0,0,32,28,1,0,1,3,0,2,2,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0
"Portugal","Mediocampo","-AML-AMR-",172,73,"Adelino André","Vieira de Freitas",1986-01-23 19:00:00,12,"AM(LR)","Attacking Midfielder (Left, Right)","Vieirinha",28,0,1,0,0,0,0,0,0,13,7,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,3,0,0,0
"Portugal","Mediocampo","-MC-ML-MR-",179,65,"Raul","Meireles",1983-03-16 19:00:00,13,"M(CLR)","Midfielder (Center, Left, Right)","Raul Meireles",31,2,0,1,0,0,0,0,0,89,80,1,1,3,2,2,0,2,3,2,1,0,0,2,1,0,0,2,2,2,0,7,5,0,0
"Portugal","Delantero","-FW-",180,76,"Hélder","Postiga",1982-08-01 19:00:00,14,"FW","Forward","Hélder Postiga",31,1,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Portugal","Defensa","-DR-",172,64,"João Pedro","da Silva Pereira",1984-02-24 19:00:00,15,"D(R)","Defender (Right)","João Pereira",30,3,0,1,1,0,0,0,0,102,89,1,4,10,1,2,1,4,5,0,0,2,0,2,2,1,0,3,3,7,1,4,1,0,0
"Portugal","Defensa","-DC-DMC-",188,81,"Képler Laveran","Lima Ferreira",1983-02-25 19:00:00,16,"D(C),DM(C)","Defender (Center) / Defensive Midfielder (Center)","Pepe",31,2,0,0,0,0,1,0,0,55,44,2,1,4,3,2,2,12,1,0,0,0,0,0,0,3,0,1,0,0,0,12,6,0,0
"Portugal","Delantero","-FW-",188,81,"Éderzito Antonio","Macedo Lopes",1987-12-21 19:00:00,17,"FW","Forward","Eder",26,1,2,1,0,0,0,0,0,49,44,5,11,2,2,4,0,1,1,6,1,0,0,2,0,5,1,5,3,3,0,1,1,0,0
"Portugal","Arquero","-GK-",187,84,"Eduardo","Dos Reis Carvalho",1982-09-18 19:00:00,18,"GK","Goalkeeper","Eduardo",31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Portugal","Delantero","-FW-",191,93,"Hugo Miguel","Pereira de Almeida",1984-05-22 19:00:00,19,"FW","Forward","Hugo Almeida",30,1,0,1,0,0,0,0,0,7,6,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"Portugal","Defensa","-DL-",179,72,"Fábio Alexandre","da Silva Coentrão",1988-03-10 19:00:00,20,"D(L)","Defender (Left)","Fábio Coentrão",26,1,0,1,0,0,0,0,0,33,31,0,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,3,0,2,1,0,0
"Portugal","Arquero","-GK-",188,84,"Rui Pedro dos Santos","Patricio",1988-02-14 19:00:00,21,"GK","Goalkeeper","Rui Patricio",26,1,0,0,0,0,0,0,0,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,2,0,0
"Portugal","Defensa","-DC-",185,71,"Luís","Neto",1988-05-25 19:00:00,22,"D(C)","Defender (Center)","Luís Neto",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Portugal","Mediocampo","-FW-",170,66,"Rafael Alexandre Fernandes","Ferreira da Silva",1993-05-16 19:00:00,23,"FW","Forward","Rafa",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Russia","Defensa","-DC-",186,84,"Sergei","Ignashevitch",1979-07-13 19:00:00,1,"D(C)","Defender (Center)","Sergei Ignashevitch",34,3,0,0,0,0,0,0,0,164,140,11,8,9,2,2,5,35,2,2,1,3,0,0,0,3,0,0,0,0,0,33,23,0,0
"Russia","Defensa","-DC-",189,83,"Vassili","Berezoutski",1982-06-19 19:00:00,2,"D(C)","Defender (Center)","Vassili Berezoutski",32,3,0,0,0,0,0,0,0,182,162,13,5,4,7,0,1,26,2,1,0,2,0,0,2,1,0,0,3,1,0,32,23,0,0
"Russia","Defensa","-DL-ML-",182,69,"Dmitriy","Kombarov",1987-01-21 19:00:00,3,"D(L),M(L)","Defender (Left) / Midfielder (Left)","Dmitriy Kombarov",27,3,0,0,1,0,0,0,1,107,82,1,5,5,5,4,1,12,7,2,1,1,0,6,2,5,0,2,1,26,6,9,1,0,0
"Russia","Mediocampo","-MC-",176,72,"Viktor","Faizulin",1986-04-21 18:00:00,4,"M(C)","Midfielder (Center)","Viktor Faizulin",28,3,0,0,0,0,0,0,0,161,131,5,0,5,2,1,0,2,6,4,2,0,0,7,5,7,0,5,2,4,1,8,4,0,0
"Russia","Mediocampo","-MC-",182,72,"Denis","Glushakov",1987-01-26 19:00:00,5,"M(C)","Midfielder (Center)","Denis Glushakov",27,3,0,2,1,0,0,0,0,77,59,1,3,12,7,5,0,3,4,4,0,0,0,3,3,1,0,1,4,1,1,3,1,0,0
"Russia","Defensa","-DL-DR-",176,74,"Andrey","Eshchenko",1984-02-08 19:00:00,6,"D(LR)","Defender (Left, Right)","Andrey Eshchenko",30,1,1,0,0,0,0,0,1,65,54,0,2,3,4,1,1,7,4,3,0,1,0,3,0,0,0,1,2,4,0,2,2,0,0
"Russia","Mediocampo","-AMR-",178,74,"Aleksandr","Samedov",1984-07-18 19:00:00,7,"AM(R)","Attacking Midfielder (Right)","Aleksandr Samedov",29,3,0,1,0,0,0,0,0,114,82,2,3,5,2,1,1,2,2,3,1,0,0,5,3,6,0,4,4,26,5,4,1,0,0
"Russia","Defensa","-DR-",182,75,"Aleksei","Kozlov",1986-12-24 19:00:00,8,"D(R)","Defender (Right)","Aleksei Kozlov",27,2,0,1,1,0,0,0,0,54,43,1,2,5,2,3,0,9,2,0,0,0,0,1,0,0,0,3,1,2,1,8,2,0,0
"Russia","Delantero","-FW-",176,63,"Alexander","Kerzhakov",1982-11-26 19:00:00,9,"FW","Forward","Alexander Kerzhakov",31,1,2,1,0,0,0,1,0,17,8,4,3,0,0,1,0,0,0,3,2,0,0,0,3,2,2,0,2,0,0,1,1,0,0
"Russia","Delantero","-AML-",183,74,"Maksim","Kanunnikov",1991-07-13 19:00:00,10,"AM(L)","Attacking Midfielder (Left)","Maksim Kanunnikov",22,1,1,0,0,0,0,0,0,20,17,2,3,2,2,4,0,3,2,2,1,0,0,0,2,2,0,2,1,3,0,0,0,0,0
"Russia","Mediocampo","-DMC-",176,70,"Igor","Denisov",1984-05-16 19:00:00,11,"DM(C)","Defensive Midfielder (Center)","Igor Denisov",30,0,2,0,0,0,0,0,0,51,49,0,0,2,3,2,0,0,0,2,1,0,0,0,0,2,0,2,1,0,0,5,5,0,0
"Russia","Delantero","-AMC-FW-",183,72,"Alexander","Kokorin",1991-03-18 19:00:00,12,"AM(C),FW","Attacking Midfielder (Center) / Forward","Alexander Kokorin",23,3,0,0,0,0,0,1,0,65,50,2,13,2,0,10,0,1,1,8,1,0,0,4,0,2,1,4,8,2,1,3,3,0,0
"Russia","Mediocampo","-MC-ML-MR-",173,64,"Oleg","Shatov",1990-07-28 19:00:00,13,"M(CLR)","Midfielder (Center, Left, Right)","Oleg Shatov",23,3,0,3,1,0,0,0,0,76,65,2,7,2,2,2,0,0,4,2,1,0,0,4,1,2,0,8,3,2,0,4,4,1,1
"Russia","Mediocampo","-MC-ML-MR-",179,70,"Alan","Dzagoev",1990-06-16 19:00:00,14,"M(CLR)","Midfielder (Center, Left, Right)","Alan Dzagoev",24,0,3,0,0,0,0,0,0,35,28,0,1,4,0,2,0,0,1,2,1,0,0,1,0,0,0,3,3,0,0,0,0,0,0
"Russia","Arquero","-GK-",186,69,"Igor","Akinfeev",1986-04-07 18:00:00,15,"GK","Goalkeeper","Igor Akinfeev",28,3,0,0,0,0,0,0,0,45,27,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8,0,0
"Russia","Mediocampo","-DL-MC-ML-",178,75,"Yuri","Zhirkov",1983-08-19 19:00:00,16,"D(L),M(CL)","Defender (Left) / Midfielder (Center, Left)","Yuri Zhirkov",30,1,0,1,0,0,0,0,0,20,17,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
"Russia","Mediocampo","-AML-AMR-",177,68,"Aleksey","Ionov",1989-02-17 19:00:00,17,"AM(LR)","Attacking Midfielder (Left, Right)","Aleksey Ionov",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Russia","Defensa","-DC-DR-",190,86,"Andrey","Semenov",1989-03-23 19:00:00,18,"D(CR)","Defender (Center, Right)","Andrey Semenov",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Russia","Defensa","-DL-",178,69,"Georgy","Schennikov",1991-04-26 19:00:00,19,"D(L)","Defender (Left)","Georgy Schennikov",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Russia","Arquero","-GK-",187,82,"Juri","Lodygin",1990-05-25 19:00:00,20,"GK","Goalkeeper","Juri Lodygin",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Russia","Mediocampo","-DMC-",183,70,"Pavel","Mogilevets",1993-01-24 19:00:00,21,"DM(C)","Defensive Midfielder (Center)","Pavel Mogilevets",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Russia","Arquero","-GK-",192,92,"Sergei","Ryzhikov",1980-09-18 19:00:00,22,"GK","Goalkeeper","Sergei Ryzhikov",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Russia","Defensa","-DC-DL-",184,75,"Vladimir","Granat",1987-05-21 19:00:00,23,"D(CL)","Defender (Center, Left)","Vladimir Granat",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"South Korea","Mediocampo","-DMC-",187,79,"Sung-Yueng","Ki",1989-01-23 19:00:00,1,"DM(C)","Defensive Midfielder (Center)","Ki Sung-Yueng",25,3,0,0,1,0,0,0,1,185,173,4,3,3,5,6,0,7,5,7,4,1,0,5,4,6,0,6,2,19,5,31,29,1,1
"South Korea","Delantero","-AML-AMR-FW-",183,76,"Heung-Min","Son",1992-07-07 19:00:00,2,"AM(LR),FW","Attacking Midfielder (Left, Right) / Forward","Son Heung-Min",21,3,0,2,1,0,0,1,0,68,52,4,3,2,1,3,0,2,0,5,1,0,0,3,13,4,0,4,9,10,3,4,1,0,0
"South Korea","Defensa","-DC-",188,74,"Jeong-Ho","Hong",1989-08-11 19:00:00,3,"D(C)","Defender (Center)","Hong Jeong-Ho",24,3,0,1,1,0,0,0,0,115,94,8,3,4,4,1,3,38,1,1,1,1,0,0,0,1,0,0,0,0,0,21,15,0,0
"South Korea","Mediocampo","-AMC-AML-AMR-",180,75,"Chung-Yong","Lee",1988-07-01 19:00:00,4,"AM(CLR)","Attacking Midfielder (Center, Left, Right)","Lee Chung-Yong",25,3,0,1,0,0,0,0,0,101,85,3,2,6,2,2,0,0,4,3,1,1,0,5,8,3,0,8,5,13,3,6,3,0,0
"South Korea","Defensa",NA,184,78,"Young-Gwon","Kim",1990-02-26 19:00:00,5,"D","Defender","Kim Young-Gwon",24,3,0,0,0,0,0,0,0,143,125,4,7,3,3,2,1,26,1,2,1,3,0,0,1,5,0,0,1,0,0,35,24,1,1
"South Korea","Mediocampo","-MC-ML-MR-",183,75,"Ja-Cheol","Koo",1989-02-26 19:00:00,6,"M(CLR)","Midfielder (Center, Left, Right)","Koo Ja-Cheol",25,3,0,0,1,0,0,1,0,110,100,9,4,6,2,5,0,3,3,8,3,0,0,1,1,7,2,10,7,1,0,8,8,0,0
"South Korea","Defensa",NA,180,74,"Yong","Lee",1986-12-23 19:00:00,7,"D","Defender","Lee Yong",27,3,0,0,1,0,0,0,0,113,83,3,3,13,3,4,1,16,3,0,0,1,0,1,0,2,0,0,2,5,1,13,6,0,0
"South Korea","Delantero",NA,196,93,"Shin-Wook","Kim",1988-04-13 19:00:00,8,"FW","Forward","Kim Shin-Wook",26,1,1,1,0,0,0,0,0,32,20,15,9,0,0,1,0,0,0,1,0,0,0,3,0,4,0,1,2,0,0,1,0,0,0
"South Korea","Defensa","-DL-",182,74,"Suk-Young","Yun",1990-02-12 19:00:00,9,"D(L)","Defender (Left)","Yun Suk-Young",24,3,0,0,0,0,0,0,0,93,80,2,2,6,1,3,0,11,3,0,0,2,0,2,3,5,0,1,1,6,0,9,5,0,0
"South Korea","Delantero",NA,176,70,"Keun-Ho","Lee",1985-04-10 18:00:00,10,"FW","Forward","Lee Keun-Ho",29,0,3,0,0,0,0,1,1,41,30,2,7,0,0,0,0,0,1,5,2,0,0,2,2,1,0,3,0,4,0,1,1,0,0
"South Korea","Arquero",NA,187,76,"Seung-Gyu","Kim",1990-09-29 19:00:00,11,"GK","Goalkeeper","Kim Seung-Gyu",23,1,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0
"South Korea","Mediocampo",NA,183,73,"Kook-Young","Han",1990-04-18 19:00:00,12,"M","Midfielder","Han Kook-Young",24,3,0,2,1,0,0,0,1,96,89,1,3,6,4,3,0,6,5,0,0,1,0,1,0,2,0,0,1,0,0,11,11,0,0
"South Korea","Delantero","-AMC-AML-FW-",182,70,"Chu-Young","Park",1985-07-09 19:00:00,13,"AM(CL),FW","Attacking Midfielder (Center, Left) / Forward","Park Chu-Young",28,2,0,2,0,0,0,0,0,41,27,6,5,1,1,4,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
"South Korea","Mediocampo","-AMC-",178,70,"Bo-Kyung","Kim",1989-10-05 19:00:00,14,"AM(C)","Attacking Midfielder (Center)","Kim Bo-Kyung",24,0,2,0,0,0,0,0,0,31,27,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,4,2,1,1
"South Korea","Mediocampo","-AMC-",187,77,"Dong-Won","Ji",1991-05-27 19:00:00,15,"AM(C)","Attacking Midfielder (Center)","Ji Dong-Won",23,0,2,0,0,0,0,0,0,22,16,2,1,0,0,2,0,1,0,2,0,0,0,2,0,0,0,0,0,1,1,5,2,0,0
"South Korea","Arquero",NA,190,85,"Sung-Ryong","Jung",1985-01-03 19:00:00,16,"GK","Goalkeeper","Jung Sung-Ryong",29,2,0,0,0,0,0,0,0,23,12,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,18,9,0,0
"South Korea","Defensa",NA,182,80,"Seok-Ho","Hwang",1989-06-26 19:00:00,17,"D","Defender","Hwang Seok-Ho",24,0,1,0,0,0,0,0,0,12,9,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0
"South Korea","Arquero",NA,194,90,"Bum-Young","Lee",1989-04-01 18:00:00,18,"GK","Goalkeeper","Lee Bum-Young",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"South Korea","Defensa",NA,178,75,"Chang-Soo","Kim",1985-09-11 19:00:00,19,"D","Defender","Kim Chang-Soo",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"South Korea","Mediocampo",NA,180,73,"Dae-Sung","Ha",1985-03-01 19:00:00,20,"M","Midfielder","Ha Dae-Sung",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"South Korea","Mediocampo",NA,180,74,"Jong-Woo","Park",1989-03-09 19:00:00,21,"M","Midfielder","Park Jong-Woo",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"South Korea","Defensa","-DL-DMC-",176,69,"Joo-Ho","Park",1987-01-15 19:00:00,22,"D(L),DM(C)","Defender (Left) / Defensive Midfielder (Center)","Park Joo-Ho",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"South Korea","Defensa",NA,188,85,"Tae-Hwi","Kwak",1981-07-07 19:00:00,23,"D","Defender","Kwak Tae-Hwi",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Spain","Defensa","-DR-MR-",181,72,"Juan Francisco","Torres Belén",1985-01-08 19:00:00,1,"D(R),M(R)","Defender (Right) / Midfielder (Right)","Juanfran",29,1,0,0,0,0,0,0,1,51,41,0,1,3,5,1,0,0,1,0,0,0,0,1,1,2,0,1,4,4,0,6,3,1,0
"Spain","Defensa","-DC-",190,80,"Raúl","Albiol",1985-09-03 19:00:00,2,"D(C)","Defender (Center)","Raúl Albiol",28,1,0,0,0,0,0,0,0,39,31,1,0,3,5,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,7,4,0,0
"Spain","Delantero","-AML-AMR-FW-",175,69,"David","Villa",1981-12-02 19:00:00,3,"AM(LR),FW","Attacking Midfielder (Left, Right) / Forward","David Villa",32,1,0,1,0,0,0,1,0,22,17,0,0,1,0,2,0,0,2,1,1,0,0,2,2,2,3,1,2,1,0,1,0,2,1
"Spain","Defensa","-DC-DR-",183,75,"Sergio","Ramos",1986-03-29 19:00:00,4,"D(CR)","Defender (Center, Right)","Sergio Ramos",28,3,0,0,1,0,0,0,0,193,164,12,6,11,6,4,5,16,3,7,2,1,0,1,0,3,0,0,2,0,0,28,16,0,0
"Spain","Mediocampo","-MC-ML-MR-",176,72,"Jorge","Resurrección",1992-01-07 19:00:00,5,"M(CLR)","Midfielder (Center, Left, Right)","Koke",22,1,1,0,0,0,0,0,0,132,118,0,0,10,5,0,0,3,2,2,0,0,0,0,0,2,0,2,2,5,1,10,8,1,0
"Spain","Mediocampo","-AMC-AML-AMR-",170,63,"Juan","Mata",1988-04-27 19:00:00,6,"AM(CLR)","Attacking Midfielder (Center, Left, Right)","Juan Mata",26,0,1,0,0,0,0,1,0,34,32,0,0,1,0,1,0,0,1,2,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0
"Spain","Mediocampo","-AMC-AML-AMR-",170,65,"Andrés","Iniesta",1984-05-10 19:00:00,7,"AM(CLR)","Attacking Midfielder (Center, Left, Right)","Andrés Iniesta",30,3,0,0,0,0,0,0,1,212,182,0,1,7,1,3,0,1,3,3,2,0,0,6,4,8,1,9,3,5,3,6,5,6,2
"Spain","Defensa","-DL-ML-",170,69,"Jordi","Alba",1989-03-20 19:00:00,8,"D(L),M(L)","Defender (Left) / Midfielder (Left)","Jordi Alba",25,3,0,0,0,0,0,0,0,192,159,0,3,9,8,1,0,8,0,3,1,0,0,0,2,4,0,2,1,6,0,10,6,4,1
"Spain","Mediocampo","-MC-ML-MR-",168,66,"Santiago","Cazorla",1984-12-12 19:00:00,9,"M(CLR)","Midfielder (Center, Left, Right)","Santiago Cazorla",29,1,1,1,0,0,0,0,0,58,54,0,1,2,2,0,0,0,0,3,2,0,0,1,1,2,0,1,2,5,2,6,6,1,0
"Spain","Mediocampo","-AMC-AML-AMR-",170,67,"David","Silva",1986-01-07 19:00:00,10,"AM(CLR)","Attacking Midfielder (Center, Left, Right)","David Silva",28,2,1,1,0,0,0,0,0,124,100,5,3,4,4,0,0,1,0,3,1,0,0,7,1,5,1,3,4,1,0,2,2,6,2
"Spain","Mediocampo","-FW-MC-ML-MR-",175,74,"Francesc","Fábregas",1987-05-03 19:00:00,11,"M(CLR),FW","Midfielder (Center, Left, Right) / Forward","Francesc Fábregas",27,0,2,0,0,0,0,0,1,40,34,0,1,1,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,3,1,6,6,3,1
"Spain","Delantero","-FW-",186,81,"Fernando","Torres",1984-03-19 19:00:00,12,"FW","Forward","Fernando Torres",30,1,2,0,0,0,0,1,0,44,30,8,2,3,0,2,0,0,2,2,1,0,0,0,1,3,3,3,2,1,0,2,0,0,0
"Spain","Arquero","-GK-",187,85,"José","Reina",1982-08-30 19:00:00,13,"GK","Goalkeeper","José Reina",31,1,0,0,0,0,0,0,0,15,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0
"Spain","Mediocampo","-DMC-",183,77,"Xabi","Alonso",1981-11-24 19:00:00,14,"DM(C)","Defensive Midfielder (Center)","Xabi Alonso",32,3,0,3,1,0,0,1,0,159,142,2,2,5,3,5,0,1,2,3,2,0,0,1,0,2,1,1,2,3,0,20,16,1,0
"Spain","Defensa","-DL-DR-",178,75,"César","Azpilicueta",1989-08-27 19:00:00,15,"D(LR)","Defender (Left, Right)","César Azpilicueta",24,2,0,0,0,0,0,0,0,100,85,1,2,5,7,2,0,1,0,0,0,0,0,1,3,0,0,2,2,5,1,1,0,1,0
"Spain","Mediocampo","-DC-MC-",190,81,"Javier","Martínez Aguinaga",1988-09-01 19:00:00,16,"D(C),M(C)","Defender (Center) / Midfielder (Center)","Javi Martínez",25,1,0,0,0,0,0,0,0,49,42,3,1,1,2,1,0,5,2,0,0,0,0,0,0,1,0,1,0,0,0,8,4,0,0
"Spain","Delantero","-AMC-FW-",188,85,"Diego","Da Silva Costa",1988-10-06 19:00:00,17,"AM(C),FW","Attacking Midfielder (Center) / Forward","Diego Costa",25,2,0,2,0,0,0,0,0,32,23,0,4,0,0,1,0,0,0,5,0,0,0,2,1,2,2,5,2,2,1,0,0,0,0
"Spain","Delantero","-AML-AMR-",169,64,"Pedro","Rodríguez Ledesma",1987-07-27 19:00:00,18,"AM(LR)","Attacking Midfielder (Left, Right)","Pedro",26,1,1,1,0,0,0,0,0,44,37,0,1,1,1,2,0,0,1,1,1,0,0,0,3,5,0,1,5,1,0,1,1,1,0
"Spain","Mediocampo","-MC-",170,68,"Xavi","Hernández",1980-01-24 19:00:00,19,"M(C)","Midfielder (Center)","Xavi",34,1,0,0,0,0,0,0,0,78,71,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,2,1,1,0,2,1
"Spain","Defensa","-DC-",192,85,"Gerard","Piqué",1987-02-01 19:00:00,20,"D(C)","Defender (Center)","Gerard Piqué",27,1,0,0,0,0,0,0,0,72,63,3,2,3,1,1,3,3,3,0,0,0,0,0,0,1,0,1,0,0,0,10,5,0,0
"Spain","Mediocampo","-DC-DMC-",189,73,"Sergio","Busquets",1988-07-15 19:00:00,21,"D(C),DM(C)","Defender (Center) / Defensive Midfielder (Center)","Sergio Busquets",25,2,0,0,0,0,0,0,0,130,127,1,1,3,2,0,0,0,5,1,0,0,0,1,0,2,0,2,1,0,0,11,11,0,0
"Spain","Arquero","-GK-",185,84,"Iker","Casillas",1981-05-19 19:00:00,22,"GK","Goalkeeper","Iker Casillas",33,2,0,0,1,0,0,0,0,21,15,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,12,6,0,0
"Spain","Arquero","-GK-",192,76,"David","de Gea",1990-11-06 19:00:00,23,"GK","Goalkeeper","David de Gea",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
